date,kwh,is_weekend,hour,is_working_time,is_night_time,cost,discriminative_cost,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,dir_axis_1,dir_axis_2
2019-03-20,0.23020833333333326,0.0,11.5,0.4583333333333333,0.375,0.042134340624999995,0.03921992395833334,0.0,1021.9000000000002,1018.2999999999996,9.199999999999996,11.400000000000004,20.699999999999992,13.600000000000001,6.400000000000002,3.2999999999999985,1.0,-2.4492935982947054e-16
2019-03-21,0.15845833333333328,0.0,11.5,0.4583333333333333,0.375,0.029002153375000003,0.026164945041666676,0.0,1022.5999999999998,1018.7999999999996,12.5,11.699999999999996,20.5,14.300000000000006,8.099999999999996,4.400000000000001,0.9269167573460212,0.3752670048793742
2019-03-22,0.2324166666666667,0.0,11.5,0.4583333333333333,0.375,0.04253852525000001,0.04157198358333334,0.0,1021.7999999999996,1017.7000000000004,10.300000000000004,11.5,21.39999999999999,14.0,6.599999999999997,4.200000000000002,0.9490557470106683,0.3151082180236208
2019-03-23,0.21654166666666663,1.0,11.5,0.4583333333333333,0.375,0.039632971625000006,0.03329409662500001,0.0,1020.0,1014.5999999999998,15.300000000000006,11.400000000000004,21.800000000000008,15.199999999999994,8.699999999999998,6.099999999999998,0.8014136218679568,0.5981105304912157
2019-03-24,0.2155,1.0,11.5,0.4583333333333333,0.375,0.0394423185,0.0384163185,0.0,1016.5,1013.9000000000002,13.300000000000006,9.900000000000004,23.5,17.399999999999995,11.400000000000004,6.400000000000002,1.0,-2.4492935982947054e-16
2019-03-25,0.22504166666666667,0.0,11.5,0.4583333333333333,0.375,0.04118870112499999,0.039003284458333336,0.0,1015.7000000000004,1008.7999999999996,11.400000000000004,10.5,25.39999999999999,17.100000000000005,8.800000000000002,3.900000000000001,0.9009688679024196,0.4338837391175581
2019-03-26,0.18004166666666666,0.0,11.5,0.4583333333333333,0.375,0.032952486125000006,0.031060819458333333,0.0,1012.5,1006.7000000000004,14.399999999999997,10.5,26.600000000000012,19.800000000000008,12.899999999999999,5.599999999999998,0.9009688679024196,0.4338837391175581
2019-03-27,0.22287500000000005,0.0,11.5,0.4583333333333333,0.375,0.040792142625,0.03805543429166667,0.0,1020.2000000000004,1012.5,11.400000000000004,11.800000000000004,22.89999999999999,16.800000000000008,10.599999999999996,4.400000000000001,1.0,-2.4492935982947054e-16
2019-03-28,0.30887499999999996,0.0,11.5,0.4583333333333333,0.375,0.056532464625,0.051500756291666665,0.0,1020.9000000000002,1016.7999999999996,14.399999999999997,12.0,22.199999999999992,16.0,9.699999999999996,6.400000000000002,1.0,-2.4492935982947054e-16
2019-03-29,0.24391666666666667,0.0,11.5,0.4583333333333333,0.375,0.044643335750000006,0.04273162741666667,0.0,1018.4000000000002,1014.2000000000004,9.199999999999996,10.400000000000004,24.39999999999999,16.199999999999992,7.900000000000003,2.799999999999999,0.9009688679024196,0.4338837391175581
2019-03-30,0.11533333333333334,1.0,11.5,0.4583333333333333,0.375,0.021109114,0.01808353066666667,0.0,1016.2999999999996,1008.5,10.800000000000004,10.699999999999996,25.700000000000003,17.5,9.300000000000004,4.700000000000002,0.5183925683105249,0.8551427630053464
