date,daily_date,kwh,dow,is_weekend,hour,is_working_time,is_night_time,season,cost,discriminative_cost,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,dir_axis_1,dir_axis_2
2019-02-05 01:00:00,2019-02-05,1.968,Tuesday,False,1,False,True,winter,0.360197136,0.248021136,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 02:00:00,2019-02-05,1.959,Tuesday,False,2,False,True,winter,0.358549893,0.246886893,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 03:00:00,2019-02-05,1.96,Tuesday,False,3,False,True,winter,0.35873292,0.24701292,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 04:00:00,2019-02-05,1.978,Tuesday,False,4,False,True,winter,0.362027406,0.249281406,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 05:00:00,2019-02-05,1.892,Tuesday,False,5,False,True,winter,0.34628708399999997,0.238443084,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 06:00:00,2019-02-05,1.81,Tuesday,False,6,False,True,winter,0.33127887,0.22810887000000002,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 07:00:00,2019-02-05,1.937,Tuesday,False,7,False,True,winter,0.354523299,0.244114299,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 08:00:00,2019-02-05,1.905,Tuesday,False,8,False,True,winter,0.348666435,0.240081435,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 09:00:00,2019-02-05,1.906,Tuesday,False,9,True,False,winter,0.348849462,0.24020746199999998,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 10:00:00,2019-02-05,1.235,Tuesday,False,10,True,False,winter,0.226038345,0.15564334500000002,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 11:00:00,2019-02-05,2.035,Tuesday,False,11,True,False,winter,0.372459945,0.256464945,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 12:00:00,2019-02-05,1.569,Tuesday,False,12,True,False,winter,0.287169363,0.321687363,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 13:00:00,2019-02-05,1.738,Tuesday,False,13,True,False,winter,0.318100926,0.356336926,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 14:00:00,2019-02-05,2.072,Tuesday,False,14,True,False,winter,0.379231944,0.42481594400000006,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 15:00:00,2019-02-05,1.89,Tuesday,False,15,True,False,winter,0.34592102999999996,0.38750103,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 16:00:00,2019-02-05,0.097,Tuesday,False,16,True,False,winter,0.017753619,0.019887619000000002,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 17:00:00,2019-02-05,0.223,Tuesday,False,17,True,False,winter,0.040815021,0.04572102100000001,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 18:00:00,2019-02-05,1.349,Tuesday,False,18,True,False,winter,0.24690342299999998,0.276581423,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 19:00:00,2019-02-05,1.424,Tuesday,False,19,True,False,winter,0.26063044799999996,0.291958448,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 20:00:00,2019-02-05,0.317,Tuesday,False,20,False,False,winter,0.058019559,0.064993559,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 21:00:00,2019-02-05,1.67,Tuesday,False,21,False,False,winter,0.30565508999999996,0.34239509,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 22:00:00,2019-02-05,1.9,Tuesday,False,22,False,False,winter,0.3477513,0.3895513,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-05 23:00:00,2019-02-05,1.572,Tuesday,False,23,False,False,winter,0.287718444,0.198114444,Varias,17,07:12,16:01,07:05,0.0,1026.1,1022.8,8.3,10.2,20.3,11.9,3.5,1.9,0.9917900138232462,0.127877161684506
2019-02-06 00:00:00,2019-02-06,1.642,Wednesday,False,0,False,True,winter,0.30053033399999995,0.206936334,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 01:00:00,2019-02-06,1.636,Wednesday,False,1,False,True,winter,0.299432172,0.206180172,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 02:00:00,2019-02-06,1.951,Wednesday,False,2,False,True,winter,0.357085677,0.24587867700000002,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 03:00:00,2019-02-06,1.446,Wednesday,False,3,False,True,winter,0.264657042,0.18223504199999999,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 04:00:00,2019-02-06,1.682,Wednesday,False,4,False,True,winter,0.307851414,0.211977414,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 05:00:00,2019-02-06,1.597,Wednesday,False,5,False,True,winter,0.29229411899999996,0.201265119,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 06:00:00,2019-02-06,1.639,Wednesday,False,6,False,True,winter,0.299981253,0.206558253,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 07:00:00,2019-02-06,1.625,Wednesday,False,7,False,True,winter,0.29741887499999997,0.20479387500000001,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 08:00:00,2019-02-06,1.877,Wednesday,False,8,False,True,winter,0.343541679,0.236552679,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 09:00:00,2019-02-06,1.919,Wednesday,False,9,True,False,winter,0.351228813,0.241845813,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 10:00:00,2019-02-06,0.777,Wednesday,False,10,True,False,winter,0.142211979,0.09792297900000001,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 11:00:00,2019-02-06,1.999,Wednesday,False,11,True,False,winter,0.365870973,0.251927973,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 12:00:00,2019-02-06,1.27,Wednesday,False,12,True,False,winter,0.23244429,0.26038429,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 13:00:00,2019-02-06,0.604,Wednesday,False,13,True,False,winter,0.110548308,0.123836308,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 14:00:00,2019-02-06,0.616,Wednesday,False,14,True,False,winter,0.112744632,0.12629663200000002,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 15:00:00,2019-02-06,0.596,Wednesday,False,15,True,False,winter,0.109084092,0.122196092,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 16:00:00,2019-02-06,0.088,Wednesday,False,16,True,False,winter,0.016106376,0.018042376,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 17:00:00,2019-02-06,0.114,Wednesday,False,17,True,False,winter,0.020865078,0.023373078000000002,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 18:00:00,2019-02-06,0.218,Wednesday,False,18,True,False,winter,0.039899885999999996,0.044695886000000004,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 19:00:00,2019-02-06,0.233,Wednesday,False,19,True,False,winter,0.042645291,0.04777129100000001,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 20:00:00,2019-02-06,0.239,Wednesday,False,20,False,False,winter,0.043743452999999995,0.049001453,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 21:00:00,2019-02-06,0.152,Wednesday,False,21,False,False,winter,0.027820104,0.031164104,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 22:00:00,2019-02-06,0.192,Wednesday,False,22,False,False,winter,0.035141184,0.039365184000000004,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-06 23:00:00,2019-02-06,0.962,Wednesday,False,23,False,False,winter,0.176071974,0.121237974,Varias,16,09:18,15:35,06:56,0.0,1023.5,1019.8,6.7,9.8,21.2,13.0,4.9,1.9,0.9672948630390295,0.25365458390950735
2019-02-07 00:00:00,2019-02-07,1.793,Thursday,False,0,False,True,winter,0.32816741099999996,0.22596641099999998,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 01:00:00,2019-02-07,0.195,Thursday,False,1,False,True,winter,0.035690265,0.024575265000000002,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 02:00:00,2019-02-07,0.684,Thursday,False,2,False,True,winter,0.125190468,0.086202468,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 03:00:00,2019-02-07,0.521,Thursday,False,3,False,True,winter,0.095357067,0.065660067,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 04:00:00,2019-02-07,0.487,Thursday,False,4,False,True,winter,0.089134149,0.061375149,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 05:00:00,2019-02-07,0.297,Thursday,False,5,False,True,winter,0.054359018999999995,0.037430018999999995,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 06:00:00,2019-02-07,0.088,Thursday,False,6,False,True,winter,0.016106376,0.011090375999999999,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 07:00:00,2019-02-07,0.089,Thursday,False,7,False,True,winter,0.016289402999999997,0.011216403,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 08:00:00,2019-02-07,0.538,Thursday,False,8,False,True,winter,0.098468526,0.067802526,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 09:00:00,2019-02-07,0.089,Thursday,False,9,True,False,winter,0.016289402999999997,0.011216403,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 10:00:00,2019-02-07,1.117,Thursday,False,10,True,False,winter,0.20444115899999998,0.140772159,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 11:00:00,2019-02-07,1.096,Thursday,False,11,True,False,winter,0.20059759200000002,0.13812559200000002,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 12:00:00,2019-02-07,0.954,Thursday,False,12,True,False,winter,0.174607758,0.195595758,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 13:00:00,2019-02-07,0.73,Thursday,False,13,True,False,winter,0.13360971,0.14966971,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 14:00:00,2019-02-07,0.613,Thursday,False,14,True,False,winter,0.11219555099999999,0.125681551,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 15:00:00,2019-02-07,0.484,Thursday,False,15,True,False,winter,0.08858506799999999,0.09923306800000001,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 16:00:00,2019-02-07,0.098,Thursday,False,16,True,False,winter,0.017936646,0.020092646000000002,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 17:00:00,2019-02-07,0.229,Thursday,False,17,True,False,winter,0.041913183,0.04695118300000001,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 18:00:00,2019-02-07,0.431,Thursday,False,18,True,False,winter,0.078884637,0.08836663700000001,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 19:00:00,2019-02-07,0.4,Thursday,False,19,True,False,winter,0.0732108,0.08201080000000001,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 20:00:00,2019-02-07,0.087,Thursday,False,20,False,False,winter,0.015923349,0.017837349,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 21:00:00,2019-02-07,0.12,Thursday,False,21,False,False,winter,0.02196324,0.024603240000000002,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 22:00:00,2019-02-07,0.23,Thursday,False,22,False,False,winter,0.04209621,0.047156210000000004,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-07 23:00:00,2019-02-07,0.222,Thursday,False,23,False,False,winter,0.040631994,0.027977994,Varias,17,Varias,16:55,07:39,0.0,1022.0,1018.5,5.0,9.9,21.2,13.0,4.9,1.9,1.0,-2.4492935982947064e-16
2019-02-08 00:00:00,2019-02-08,0.256,Friday,False,0,False,True,winter,0.046854912,0.032262912,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 01:00:00,2019-02-08,0.099,Friday,False,1,False,True,winter,0.018119673,0.012476673,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 02:00:00,2019-02-08,0.091,Friday,False,2,False,True,winter,0.016655457,0.011468457,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 03:00:00,2019-02-08,0.09,Friday,False,3,False,True,winter,0.01647243,0.011342429999999999,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 04:00:00,2019-02-08,0.09,Friday,False,4,False,True,winter,0.01647243,0.011342429999999999,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 05:00:00,2019-02-08,0.09,Friday,False,5,False,True,winter,0.01647243,0.011342429999999999,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 06:00:00,2019-02-08,0.09,Friday,False,6,False,True,winter,0.01647243,0.011342429999999999,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 07:00:00,2019-02-08,0.09,Friday,False,7,False,True,winter,0.01647243,0.011342429999999999,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 08:00:00,2019-02-08,0.397,Friday,False,8,False,True,winter,0.072661719,0.050032719,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 09:00:00,2019-02-08,0.83,Friday,False,9,True,False,winter,0.15191241,0.10460240999999999,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 10:00:00,2019-02-08,0.78,Friday,False,10,True,False,winter,0.14276106,0.09830106000000001,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 11:00:00,2019-02-08,1.208,Friday,False,11,True,False,winter,0.221096616,0.152240616,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 12:00:00,2019-02-08,1.07,Friday,False,12,True,False,winter,0.19583889000000002,0.21937889000000002,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 13:00:00,2019-02-08,0.754,Friday,False,13,True,False,winter,0.138002358,0.154590358,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 14:00:00,2019-02-08,0.794,Friday,False,14,True,False,winter,0.145323438,0.162791438,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 15:00:00,2019-02-08,0.8,Friday,False,15,True,False,winter,0.1464216,0.16402160000000002,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 16:00:00,2019-02-08,0.658,Friday,False,16,True,False,winter,0.120431766,0.134907766,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 17:00:00,2019-02-08,0.993,Friday,False,17,True,False,winter,0.181745811,0.203591811,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 18:00:00,2019-02-08,0.426,Friday,False,18,True,False,winter,0.077969502,0.087341502,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 19:00:00,2019-02-08,0.476,Friday,False,19,True,False,winter,0.087120852,0.09759285200000001,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 20:00:00,2019-02-08,0.874,Friday,False,20,False,False,winter,0.159965598,0.179193598,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 21:00:00,2019-02-08,0.337,Friday,False,21,False,False,winter,0.061680099,0.069094099,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 22:00:00,2019-02-08,0.214,Friday,False,22,False,False,winter,0.039167778,0.043875778000000004,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-08 23:00:00,2019-02-08,0.238,Friday,False,23,False,False,winter,0.043560426,0.029994425999999998,Varias,17,Varias,15:03,05:50,0.1,1021.3,1018.3,4.7,10.1,19.3,12.2,5.1,2.2,1.0,-2.4492935982947064e-16
2019-02-09 00:00:00,2019-02-09,1.445,Saturday,True,0,False,True,winter,0.264474015,0.182109015,Varias,17,17:40,15:21,07:35,,1022.0,1018.8,5.0,9.9,18.1,10.5,2.9,1.7,0.28452758663103245,0.9586678530366606
2019-02-09 01:00:00,2019-02-09,1.378,Saturday,True,1,False,True,winter,0.25221120599999997,0.173665206,Varias,17,17:40,15:21,07:35,,1022.0,1018.8,5.0,9.9,18.1,10.5,2.9,1.7,0.28452758663103245,0.9586678530366606
2019-02-09 02:00:00,2019-02-09,1.241,Saturday,True,2,False,True,winter,0.22713650700000002,0.15639950700000002,Varias,17,17:40,15:21,07:35,,1022.0,1018.8,5.0,9.9,18.1,10.5,2.9,1.7,0.28452758663103245,0.9586678530366606
2019-02-09 03:00:00,2019-02-09,0.272,Saturday,True,3,False,True,winter,0.049783344,0.034279344,Varias,17,17:40,15:21,07:35,,1022.0,1018.8,5.0,9.9,18.1,10.5,2.9,1.7,0.28452758663103245,0.9586678530366606
2019-02-09 04:00:00,2019-02-09,0.103,Saturday,True,4,False,True,winter,0.018851780999999998,0.012980780999999999,Varias,17,17:40,15:21,07:35,,1022.0,1018.8,5.0,9.9,18.1,10.5,2.9,1.7,0.28452758663103245,0.9586678530366606
2019-02-09 05:00:00,2019-02-09,0.101,Saturday,True,5,False,True,winter,0.018485727,0.012728727,Varias,17,17:40,15:21,07:35,,1022.0,1018.8,5.0,9.9,18.1,10.5,2.9,1.7,0.28452758663103245,0.9586678530366606
2019-02-09 06:00:00,2019-02-09,0.101,Saturday,True,6,False,True,winter,0.018485727,0.012728727,Varias,17,17:40,15:21,07:35,,1022.0,1018.8,5.0,9.9,18.1,10.5,2.9,1.7,0.28452758663103245,0.9586678530366606
2019-02-09 07:00:00,2019-02-09,0.101,Saturday,True,7,False,True,winter,0.018485727,0.012728727,Varias,17,17:40,15:21,07:35,,1022.0,1018.8,5.0,9.9,18.1,10.5,2.9,1.7,0.28452758663103245,0.9586678530366606
2019-02-09 08:00:00,2019-02-09,0.1,Saturday,True,8,False,True,winter,0.0183027,0.012602700000000001,Varias,17,17:40,15:21,07:35,,1022.0,1018.8,5.0,9.9,18.1,10.5,2.9,1.7,0.28452758663103245,0.9586678530366606
2019-02-09 09:00:00,2019-02-09,0.1,Saturday,True,9,True,False,winter,0.0183027,0.012602700000000001,Varias,17,17:40,15:21,07:35,,1022.0,1018.8,5.0,9.9,18.1,10.5,2.9,1.7,0.28452758663103245,0.9586678530366606
2019-02-09 10:00:00,2019-02-09,0.1,Saturday,True,10,True,False,winter,0.0183027,0.012602700000000001,Varias,17,17:40,15:21,07:35,,1022.0,1018.8,5.0,9.9,18.1,10.5,2.9,1.7,0.28452758663103245,0.9586678530366606
2019-02-09 11:00:00,2019-02-09,0.209,Saturday,True,11,True,False,winter,0.038252642999999996,0.026339643,Varias,17,17:40,15:21,07:35,,1022.0,1018.8,5.0,9.9,18.1,10.5,2.9,1.7,0.28452758663103245,0.9586678530366606
2019-02-09 12:00:00,2019-02-09,0.236,Saturday,True,12,True,False,winter,0.043194371999999995,0.048386372000000004,Varias,17,17:40,15:21,07:35,,1022.0,1018.8,5.0,9.9,18.1,10.5,2.9,1.7,0.28452758663103245,0.9586678530366606
2019-02-09 13:00:00,2019-02-09,0.456,Saturday,True,13,True,False,winter,0.083460312,0.09349231200000001,Varias,17,17:40,15:21,07:35,,1022.0,1018.8,5.0,9.9,18.1,10.5,2.9,1.7,0.28452758663103245,0.9586678530366606
